project,version,block_time,block_number,tx_hash,evt_index,borrower,tx_from,asset_address,asset_symbol,token_amount,usd_value
Aave,2,2022-04-20T08:13:07+00:00,14620757,\xa55150f0b1ec747a3f323b29d790e751bdfc2ba9ae3989b9001caac10ec47cf8,262,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,200,619044
Aave,2,2022-04-20T08:25:15+00:00,14620813,\x825705422c8c0fa0c334cd61adbcecae6a2ec3b440c3f43877cb36d908a06b85,74,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xb4087007f710316f8aea31d1b221a454b6184558,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.140919,436.66429611
Aave,2,2022-04-20T08:31:27+00:00,14620842,\x8f8520258d7a73cae60dc7dd98bb6dda0beb4acd17aa3fc2cc9671efabc651da,52,\xe2a58de0b3a8a1143d541935bf78f04a84fb6303,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,13504.221329743,13471.2845339197
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,146,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,5003056.54236493,5005643.12259733
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,88,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,19379.330199277,19389.34931299
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,135,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,517328.876769,517613.9249801
Aave,2,2022-04-20T08:32:27+00:00,14620850,\x9a5b7ad6f7df0d463b7ba4e9dde0852cf2c21f996d1a2af0ed6c42008a510188,156,\x1f847fd5e08fb559a69280a14e7e904e6dbff81f,\xcc617c6f9725eacc993ac626c7efc6b96476916e,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2820276.779794,2821830.75229967
Aave,2,2022-04-20T08:41:59+00:00,14620899,\xa62b92519a0970e8f611c01e1759ed6c832e67588a0d08e17e6a2a52f784607f,534,\x777999be819ffecee44a995560a9d0e97780a30c,\x777999be819ffecee44a995560a9d0e97780a30c,\x853d955acef822db058eb8505911ed77f175b99e,FRAX,200000.00000702,199994.00000702
Aave,2,2022-04-20T08:44:32+00:00,14620912,\xbbbaa2e193d757eee85de8e5d3134406f3900d968d2ed1b0d06464c729a138ec,117,\xbcf87a1646e05255196cb188757ce5ebe4331f09,\xbcf87a1646e05255196cb188757ce5ebe4331f09,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000,1000.418
Aave,2,2022-04-20T08:45:06+00:00,14620919,\x691daec84d17b2daa48929ac8794129fc7dacc2e8558eefd74706ba17ab396e2,675,\x21795eb77d2bbd56a7704f048eb53676da96cf0f,\x21b7652f24f72e63583f7f5cf84c76812eebe6b4,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,3,9302.28
Aave,2,2022-04-20T09:00:36+00:00,14620984,\xc3aec849d737d5c302622a117f63985baf37e39202d4c4bed170a7c0b74c43ed,38,\x16ce1b15ed1278921d7cae34bf60a81227cfc295,\x16ce1b15ed1278921d7cae34bf60a81227cfc295,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,0.000499999999999999,1.549855
Aave,2,2022-04-20T09:02:14+00:00,14620987,\x517b42994ea6ac88371ba16c8d9279a0f68a3c1a9ed3d88aa6e18f6afcdda136,198,\x3b065a49e4bd96961c1717caea0720b1964bb79d,\x3b065a49e4bd96961c1717caea0720b1964bb79d,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,1.63135993,67716.1519615686
Aave,2,2022-04-20T09:22:26+00:00,14621071,\x8e338b4150c8e7d58dd149516feb0b1b0f0f912a5848fcdb02a4693ee9cba196,155,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xa4dfe02df1aed4196a42b0009c9ee1e66af21d46,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3842,11918229.78
Aave,2,2022-04-20T09:32:24+00:00,14621119,\xc5ce9f0f1f08870bf960b12a82c521cb0e981195c0a7563bd2b46aedd4750ce3,293,\x3b065a49e4bd96961c1717caea0720b1964bb79d,\x3b065a49e4bd96961c1717caea0720b1964bb79d,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,1.5,62426.13
Aave,2,2022-04-20T09:40:40+00:00,14621151,\xbed6103e98ae74b7390db7bad3eb4e41408625ba3a415797d990ac7afa685815,330,\x1fdf7c5f8e8adcdb19c6342fcf1aa80caabd5a52,\x1fdf7c5f8e8adcdb19c6342fcf1aa80caabd5a52,\x853d955acef822db058eb8505911ed77f175b99e,FRAX,199.94,199.69887236
Aave,2,2022-04-20T09:41:12+00:00,14621154,\x69a2860c9f0d01c6f008f52879cfe5654a1f7c87f64d18da78e1d938bcd95a65,608,\xc614e5170cd655aba466842e5d3dc22a29377acb,\xc614e5170cd655aba466842e5d3dc22a29377acb,\x0f5d2fb29fb7d3cfee444a200298f468908cc942,MANA,1104.05758795,2417.8861176105
Aave,2,2022-04-20T09:48:48+00:00,14621183,\x5e31807448ab0a831544ed609e408c1c4648194fa2ddbab98d6cce886a56ba51,216,\x21d942179d0f5dade65cb225e4b1aec40167a8cf,\x21d942179d0f5dade65cb225e4b1aec40167a8cf,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,0.0211622212630674,65.6957880668537
Aave,2,2022-04-20T10:12:05+00:00,14621285,\xaaed3dd710ea170c03faa5cbeb872145d5f7a81943263db79dfa0c56548d0de9,121,\xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,\xb4fb31e7b1471a8e52dd1e962a281a732ead59c1,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,149850,149982.61725
Aave,2,2022-04-20T10:12:12+00:00,14621286,\x3de9f9a92c20817894939a39ed9eff1c8a55c51f0daabf8797ef504a7d1104a0,140,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x7dcf0c6d8d18a5188cb2bfdb0280f353207ee1ac,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,57,176937.12
Aave,2,2022-04-20T10:16:49+00:00,14621304,\x4f5fb2b3c39421f5a9fafeb67525c863ad50aa3ba360ed586adee119b60b39a1,89,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x34afeeccbb00faa2482c8316237fa5f0d7557c4e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0158819375642545,49.3000753094562
Aave,2,2022-04-20T10:17:20+00:00,14621306,\xc4404afba974b087d0912255213e869297a01c3f1ddbd3f327a8761d7756f8cd,131,\x5e27a6934ecec9450aab6137f26dd1d98128d7fb,\x5e27a6934ecec9450aab6137f26dd1d98128d7fb,\xd533a949740bb3306d119cc777fa900ba034cd52,CRV,25.104018164127,58.9944426856984
Aave,2,2022-04-20T10:18:30+00:00,14621309,\x5db93a2514d289ca1c9d0662b2dfe47cc88e0d486153e9a98681ebd98a97f2ce,300,\x7dcf0c6d8d18a5188cb2bfdb0280f353207ee1ac,\x7dcf0c6d8d18a5188cb2bfdb0280f353207ee1ac,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,732,10474.92
Aave,2,2022-04-20T10:34:13+00:00,14621378,\x07a85b63e618d2e72e783fc826b8fd382c87d75489cb164e3b2d2741e173baf6,92,\x2ee771b30f673905ae51d8962c0965001c4dcd22,\x2ee771b30f673905ae51d8962c0965001c4dcd22,\x853d955acef822db058eb8505911ed77f175b99e,FRAX,400,400.4732
Aave,2,2022-04-20T10:49:11+00:00,14621444,\x7e5efe2c093abe360632dffd9ec1d3dc01c2e9cca1714f8e8d2f4ffbbd28ea5d,58,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x188a5bc1e8d5187f670e394f2e002810bea78f9c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9,28201.5
Aave,2,2022-04-20T10:49:38+00:00,14621446,\x6f669f36af418155611d2daa03126d529ac37f378fd28e46bc96d8bd2ddd1ca8,51,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x777999be819ffecee44a995560a9d0e97780a30c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2000,6267000
Aave,2,2022-04-20T10:50:40+00:00,14621448,\xf1a61330e2659e535af8fff4749952edfd4af64287c67cd459eb205fe6339e78,505,\xcaa956d22216be1aafe837d5fd3ae432cf490067,\xcaa956d22216be1aafe837d5fd3ae432cf490067,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,0.2,624.742
Aave,2,2022-04-20T10:52:17+00:00,14621459,\xd51e2b5ddca7429cdab201a2dd7b17e3f78102cbc175bba02d951f1b423338d7,567,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xe896699988fd78936853bf6351b77d1aa3efa429,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.0465716572177642,145.658912263996
Aave,2,2022-04-20T10:54:31+00:00,14621470,\x36ce199fc1ccd7fcd5278703645d1e46ac316143ff9f9572ef7ffcafcc05c5ff,486,\x4b252ab7fb2080850598db600c08a4f995250e12,\x4b252ab7fb2080850598db600c08a4f995250e12,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,16.0484778346236,50097.5703476743
Aave,2,2022-04-20T11:00:21+00:00,14621494,\x457ef80f4db4d0603c1b34ef3008f689116ce2210f95fd339c05141fde2a5e98,412,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x09b3ed5392df96c5691a5c3e793acb4dc47d089e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,12,37526.16
Aave,2,2022-04-20T11:09:37+00:00,14621530,\x11512bbc883cb12114bb8f32000c24fd6f9fcf4207410f20b0cc1d7a04d2aadd,65,\x220bda5c8994804ac96ebe4df184d25e5c2196d4,\xef61d5591b55986880d14152927000c34d9695bf,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,3080.75100927053,3083.47439316273
Aave,2,2022-04-20T11:27:00+00:00,14621606,\xe79bf68d6ff51cb1f5142473db501e20215eb603e9fc66ae1132e9cc7b40ad5a,450,\x8d9f950c23b73edf79ce52f74c6fb589cd2cbd90,\x8d9f950c23b73edf79ce52f74c6fb589cd2cbd90,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,179133.653782,179241.492241577
Aave,2,2022-04-20T11:27:51+00:00,14621609,\x7df17ea3a51894cb8b0bc78480ffb6e6fcf460bc19c361e1b5da1017e37c57fb,176,\x52e6cfe2f0df1a76b4110a1f0bf79e7149ead9db,\xb3c8e5534f0063545cbbb7ce86854bf42db8872b,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6873705.600047,6875664.60614301
Aave,2,2022-04-20T11:32:16+00:00,14621632,\x24199e069830dc6c1715009bd28bd89f9ac7286254c86b33e3f4a8a6d5da126c,158,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,150,468712.5
Aave,2,2022-04-20T11:33:39+00:00,14621637,\x2823db07cfbe12909a472ccced5b09906ea04c0cfdd369b4f6f8f2b5ff50da41,64,\xcf81ddc75c1afa46eeed5f6dea31ff352c0d3d2f,\xcf81ddc75c1afa46eeed5f6dea31ff352c0d3d2f,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.07501838,3141.3256455904
Aave,2,2022-04-20T11:35:27+00:00,14621645,\xf99e7d3a876b0b1286d5a083aa561322ea70d24cb28b6a4521ecd36819b50f9d,56,\x135896de8421be2ec868e0b811006171d9df802a,\x8db63f56502b8596bc2e56939c1710034e5883e6,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,2995.40823801781,20698.2709247031
Aave,2,2022-04-20T11:35:49+00:00,14621647,\xdccf6631afcac656497b5d442ef9c6e886d23583c9d7a2d7e32f8e061e61ef7b,54,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\x3dbf7daa0fac766f2f54075c6308cad1bcd116eb,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,100,312475
Aave,2,2022-04-20T11:36:59+00:00,14621656,\xb86e394e75690e6ea2e0f303c0ef0d1768e5930c5980ea11ebaca355467680cc,190,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xd2352b82db3dc30d8cb19235d5669c4251a332e3,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.18,562.4172
Aave,2,2022-04-20T11:44:24+00:00,14621686,\x7ccbcb006d7323f88a35b8558168852220af757bd72c964aebea510620902ac8,198,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,42.738537,42.731613357006
Aave,2,2022-04-20T11:44:32+00:00,14621687,\xfa8cf4eb089565e8712e96727dd355caa0621e57384216d976cb89702c4c5935,73,\x2c2ac999b2b57714bf53016c91044c206c44b479,\x2c2ac999b2b57714bf53016c91044c206c44b479,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,2.7,8444.034
Aave,2,2022-04-20T11:51:55+00:00,14621719,\xb4cb37b6a2db6b2c13137082291c75f24122a5a9c68d9676588ee4b94d7992f5,154,\x135896de8421be2ec868e0b811006171d9df802a,\xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.75234376053487,14928.0622205921
Aave,2,2022-04-20T11:54:55+00:00,14621735,\xcffda1c7a4f9e82f2c0b5fe178d84030d57aaa1c44af10e325a060cda647f245,182,\x135896de8421be2ec868e0b811006171d9df802a,\xbed4dbd30fd3aed29c2d133fddb611f8aa517c6b,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0.12011623,5044.7567391208
Aave,2,2022-04-20T11:55:46+00:00,14621739,\x9a1c0abb2d19ae4ba84b5ac10da887b78a3ac79053c8dfc2c39774f17d9a9ef6,50,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x73f7092510e44915cb177684db7b1f101aeecb8d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2239.98976007794,7036255.83435684
Aave,2,2022-04-20T11:51:45+00:00,14621718,\xa92e08a5b4e9c16618adac62105bb5e95206a8578a777c9da1a66eec49a9ad70,275,\x955207ad12d091fecbddb160667d7ed5be92da09,\x955207ad12d091fecbddb160667d7ed5be92da09,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,127.926688036589,402142.660910539
Aave,2,2022-04-20T11:53:06+00:00,14621728,\x98a35529c492c9bb27fc8955822e21b8dbc4d58f804c737f24a45c43c6f55ad8,41,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,58.434091,58.423748165893
Aave,2,2022-04-20T12:06:25+00:00,14621794,\x7c7a256414cba6f00005a8f1632a5596662eb1dc8b9c397cb5e5bb730a47d80a,153,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.01,31.4671
Aave,2,2022-04-20T12:13:37+00:00,14621836,\x2fcc77e7c67b4d1b5fd09026c6632efeec708e949b5f977fd2c32a39b6d779ad,346,\x135896de8421be2ec868e0b811006171d9df802a,\xa3475ce5210292b9c430ac9d963ec397df1a5f8d,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,3118.654323927,44908.6222645488
Aave,2,2022-04-20T12:21:44+00:00,14621872,\x7618c17adc6fab716b548ebbc8a46595430c3c7c8f343dea00b19ad5b576ce60,589,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\xdefe85fba438c9f053ed344830a2af2c0c3e64ab,\x6b175474e89094c44da98b954eedeac495271d0f,DAI,30.3591799484407,30.3840441168185
Aave,2,2022-04-20T12:23:34+00:00,14621877,\x57df032ee14009e1913918ccf5001ebdc453169a18709f657216b475bb36cf77,322,\x044a9c43e95aa9fd28eea25131a62b602d304f1f,\x044a9c43e95aa9fd28eea25131a62b602d304f1f,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,1.00241576,42153.1264282704
Aave,2,2022-04-20T12:24:23+00:00,14621882,\x396368759492d654a119b7849c047ac485ba7c2cf491c28055c44da7385b9447,306,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x044a9c43e95aa9fd28eea25131a62b602d304f1f,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9,28316.88
Aave,2,2022-04-20T12:46:06+00:00,14621988,\xb439bd30ef992f3051e710d69b00d492fe623e7a12d00416f82bd55c504c8670,321,\x2801a71605b5e25816235c7f3cb779f4c9dd60ee,\xacbadeeabf7cdbe9c9fd4f6b165797a719a048ac,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.01,31.5715
Aave,2,2022-04-20T12:51:58+00:00,14622007,\x7736af40eb715186fe9896a9830f367ef2953896b3c6affeabe32b5ec533299a,239,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xc0ca5782c72c88030e62ef6e4c15fef8ccd81627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,378,1193769.36
Aave,2,2022-04-20T12:54:17+00:00,14622017,\xee654c3c1d87cf004ee761a8df1885a668c319adfb1ebcf2a1d60db4b2cfae13,164,\xf43224b0f14a5cb562bbdc49593bea122a3c4abf,\xf43224b0f14a5cb562bbdc49593bea122a3c4abf,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,0.217984990205342,688.13065738042
Aave,2,2022-04-20T12:57:17+00:00,14622032,\xd8a28f68ebf9ee46232b75416e6723200e1792b8ab6ceb822bfe6c67a7b4c26c,355,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xc0ca5782c72c88030e62ef6e4c15fef8ccd81627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,175,553206.5
Aave,2,2022-04-20T13:02:49+00:00,14622068,\x3e6d358c25a3d15f120ab3d8e7f61e1b0d22362b20d47ee9a5ca7d14f2c3359d,202,\x7a6b837a5bbfa9acbbf809bc5b52ad1b077abe95,\x7a6b837a5bbfa9acbbf809bc5b52ad1b077abe95,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.3630356786554,20082.3132750475
Aave,2,2022-04-20T13:03:33+00:00,14622074,\xcb5947b2984358b5aab1b1865fd6d41998078b160ea630d800417e9e26adef3a,288,\x7a6b837a5bbfa9acbbf809bc5b52ad1b077abe95,\x7a6b837a5bbfa9acbbf809bc5b52ad1b077abe95,\x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,YFI,1.02177460969765,19734.4424164933
Aave,2,2022-04-20T13:14:59+00:00,14622123,\x909cc402ade29c047188a088b3d31328625a1cbf8241cdf02810409735609eef,42,\xe18fe1fe0cbae90b9c373336bec90d3730eedd91,\xe18fe1fe0cbae90b9c373336bec90d3730eedd91,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,3,126259.59
Aave,2,2022-04-20T13:16:43+00:00,14622129,\xa41fdd8ab4f9d6da28374b5dbb67892c89ca9fd2dc81d45a1509c925842ba6aa,249,\x80af73feef1b9d0f2ef230a548d752e7dc984646,\x80af73feef1b9d0f2ef230a548d752e7dc984646,\xd46ba6d942050d489dbd938a2c909a5d5039a161,AMPL,2823.084265198,3160.01372608085
Aave,2,2022-04-20T13:30:26+00:00,14622200,\x09055c7d8d2006b8d166bbb0538e706b61040a52c4cb497cce04457a56238f9e,191,\x94269a09c5fcbd5e88f9df13741997bc11735a9c,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,14344.1676725383,45181402.7766379
Aave,2,2022-04-20T13:30:26+00:00,14622200,\x09055c7d8d2006b8d166bbb0538e706b61040a52c4cb497cce04457a56238f9e,210,\x94269a09c5fcbd5e88f9df13741997bc11735a9c,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,5680.89753235387,17869888.0867477
Aave,2,2022-04-20T13:45:56+00:00,14622274,\xd2ce0b361db83a621ad8cc22811e829f13be0727330a6d7c7a485e4436cd25d7,140,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xc56af5cd10c14a3e31cc39aac81012334342d88a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.95,9244.0905
Aave,2,2022-04-20T14:18:38+00:00,14622410,\x5f17f24b721eaa14feffb5ef9189915882add43853a1640946905df70189dc6a,144,\x135896de8421be2ec868e0b811006171d9df802a,\xb9af6e5dbc239516e086f50cdf6006ad6b15ce3b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5.29615405896416,16509.9128941713
Aave,2,2022-04-20T14:31:18+00:00,14622461,\x8aaf868613c561c662c0091c5c7bbe4a35743417995c54907c0ab39f466ac013,385,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x4402d246407348ff65392dcd4d6d4996b4d22f6c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,0.1,310.845
Aave,2,2022-04-20T14:33:48+00:00,14622467,\x0e6503429cf6f461a3b6a67e84b8e6b61befaaca1c17e54f708d1c81814927db,301,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x939e0f3a0a4a9c2cd0be350db247a1b20a016191,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,17,52843.65
Aave,2,2022-04-20T14:40:43+00:00,14622503,\xebc4e7ea8dbc3d53a16f44c403f3b4ed19a3f2100f0979676a64ca10f1a0c62c,257,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\xe28c7ee1cb2231b1dead260652ee5657824037cf,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,26.4,82123.536
Aave,2,2022-04-20T14:46:45+00:00,14622528,\x85b927b0908d849070844c3ef50c7439a31a7737baaeaf8763307307447a98db,160,\x08fa06f50ed1705a68bf2ae0e993db78c9e90c70,\x08fa06f50ed1705a68bf2ae0e993db78c9e90c70,\xd533a949740bb3306d119cc777fa900ba034cd52,CRV,6299.87400251995,15056.6988660227
Aave,2,2022-04-20T15:04:27+00:00,14622598,\x4aa1ccac2ab8900c45de4e1e5a0fcab721d8cd22593db5f3d6cd35a06c804c17,626,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,13.0040001,542508.548531859
Aave,2,2022-04-20T15:04:27+00:00,14622598,\x4aa1ccac2ab8900c45de4e1e5a0fcab721d8cd22593db5f3d6cd35a06c804c17,639,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,581.625861596893,1809199.58882468
Aave,2,2022-04-20T15:04:27+00:00,14622598,\x4aa1ccac2ab8900c45de4e1e5a0fcab721d8cd22593db5f3d6cd35a06c804c17,658,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,451.390354769965,1397861.13674808
Aave,2,2022-04-20T15:19:07+00:00,14622655,\x96e12e819636a6e346108c9cd97c35154d09a5e854de64e4652758dbc0771eaf,12,\x7b62ede656768f5d5f65a3ed8382f9ed5974224e,\x7b62ede656768f5d5f65a3ed8382f9ed5974224e,\xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,45,298.8
Aave,2,2022-04-20T15:34:03+00:00,14622731,\x2c3ead35cc8e94196981c169bfc8baac5e02a300665cc0ed42b39acae5d2f0ef,477,\xec32a1b6517b870a0daecc0be1d17a527187039f,\xec32a1b6517b870a0daecc0be1d17a527187039f,\x514910771af9ca656af840dff83e8264ecf986ca,LINK,1750.55736,24402.7695984
Aave,2,2022-04-20T15:36:29+00:00,14622741,\x5857d7fd5c5a5f6d9aaedfcce5806b1ee517bf5b7d6a793dff5419e96d99611c,376,\xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,\x1e5a8256f6e5f188a70143ae5a6df06862d87052,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.25,3838.3625
Aave,2,2022-04-20T15:45:08+00:00,14622768,\x60bada11a1f67faef36c8139d7608171f0237333af2fa39330d88936b2950d4a,491,\xb0e979ae515c4f8d507eae207c3b6fed18ebc7d9,\xb0e979ae515c4f8d507eae207c3b6fed18ebc7d9,\xa693b19d2931d498c5b318df961919bb4aee87a5,UST,74999,75242.371755
Aave,2,2022-04-20T15:45:08+00:00,14622768,\xd044dfd05d6d8bbeaa5f7064b75e4d5714c5587d535e46b5cdd44ae83d6798c5,484,\xc3d4789131fd9867bbe1f4a632059498599aa100,\xc3d4789131fd9867bbe1f4a632059498599aa100,\xa693b19d2931d498c5b318df961919bb4aee87a5,UST,40000,40129.8
Aave,2,2022-04-20T15:50:32+00:00,14622789,\x280200aedcf442a4fffefca48f5e0457db4cb3c2010c33293dbf77adbc057cb7,29,\xdebf20617708857ebe4f679508e7b7863a8a8eee,\x73141d278a9c71d2ef2a0b83565e9d5728fa15cb,\xdac17f958d2ee523a2206206994597c13d831ec7,USDT,913090.014504,915520.66012261
Aave,2,2022-04-20T15:59:09+00:00,14622830,\x621c66dc7d87992e414d2527ad7b62e87e89da4df8ffd6295e12537a4bab0a05,418,\x220bda5c8994804ac96ebe4df184d25e5c2196d4,\x3689c216f8f6ce7e2ce2a27c81a23096a787f532,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,60.7,186562.057
Aave,2,2022-04-20T16:01:48+00:00,14622844,\xa3901036547047fd7c7bf9ae8d92d0bcda0ea040efcd5d423f8b54da9f5f9d55,241,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1556.21492886911,4784333.80441946
Aave,2,2022-04-20T16:01:48+00:00,14622844,\xa3901036547047fd7c7bf9ae8d92d0bcda0ea040efcd5d423f8b54da9f5f9d55,228,\x974012d9590ba6014b83c03a93c7b09706e0a469,\x10f37ceb965b477ba09d23ff725e0a0f1cdb83a5,\x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,34.43,1423578.2429
